n_obs,condition,algorithm,trial,ctrl_ms,max_ep,min_clear,tube_safe,collision_free,task_success,qp_infeas_pct
20,disturbed,Baseline,7,4.670097843746226,0.6958023448590729,0.935098039984559,True,True,True,nan
20,disturbed,Baseline,8,4.423604090447593,0.7230744379537296,0.7668900862934489,True,True,False,nan
20,disturbed,Baseline,9,4.520668598983766,0.7293946587666225,0.5519069668719937,True,True,False,nan
20,disturbed,Baseline,10,5.009179046803568,0.6612980559372704,0.5695369727614197,True,True,True,nan
20,disturbed,Baseline,11,4.522547402277423,0.7673221129763701,1.0845338624970422,True,True,False,nan
20,disturbed,Baseline,12,4.805689141695467,0.7164873178266601,0.6654575640724132,True,True,True,nan
20,disturbed,Baseline,13,5.554814318134955,0.6350587801951408,0.6667849477906109,True,True,True,nan
20,disturbed,Baseline,14,5.637333539528931,0.672809196960134,0.6061144700188746,True,True,True,nan
20,disturbed,Baseline,15,4.825414149919283,0.6800791845676118,0.8063658852277099,True,True,True,nan
20,disturbed,Baseline,16,4.605106910818987,0.6776244936636764,0.6013618094033026,True,True,True,nan
20,disturbed,Baseline,17,4.909961754582284,0.7295632807456559,0.6348959455110776,True,True,True,nan
20,disturbed,Baseline,18,4.951641077156656,0.6783447161419306,0.8492751797929481,True,True,False,nan
20,disturbed,Baseline,19,4.569893886764361,0.7164122089108095,0.6398432468528293,True,True,True,nan
20,disturbed,Baseline,20,4.900846135375296,0.741634538179303,0.694115863070437,True,True,True,nan
20,disturbed,Baseline,21,5.05119203163608,0.5099533573523851,0.6587650398972619,True,True,True,nan
20,disturbed,Baseline,22,4.539662734349218,0.7191262993297391,0.7987609792699191,True,True,True,nan
20,disturbed,Baseline,23,4.697617535106926,0.7338536067548777,0.5751853336279908,True,True,False,nan
20,disturbed,Baseline,24,4.374685724222513,0.8007116093042088,1.376501797673606,True,True,False,nan
20,disturbed,CBF-QP,0,12.230555120186871,0.892346292189729,0.7508818318096009,True,True,True,nan
20,disturbed,CBF-QP,1,12.207237551549554,1.198847647837513,0.743688468623231,False,True,True,nan
20,disturbed,CBF-QP,2,12.221882024021882,1.4724099157891661,0.7447557073460604,False,True,True,nan
20,disturbed,CBF-QP,3,12.215189091089988,0.9776781237947549,0.9291741552024739,True,True,True,nan
20,disturbed,CBF-QP,4,12.200603523091878,1.2276309998623736,0.9009321516931001,False,True,True,nan
20,disturbed,CBF-QP,5,12.218525624925755,1.5586881927967247,0.844408224191388,False,True,True,nan
20,disturbed,CBF-QP,6,12.226342440866445,0.750914772354982,0.6835705995909809,True,True,True,nan
20,disturbed,CBF-QP,7,12.209600238453993,0.6655835962472829,0.6958872486474258,True,True,True,nan
20,disturbed,CBF-QP,8,12.215195942443586,0.7188727505139783,0.8581527458268936,True,True,True,nan
20,disturbed,CBF-QP,9,12.238856482600061,0.7337688925391794,0.6842630433821861,True,True,True,nan
20,disturbed,CBF-QP,10,12.20485021946948,1.2353658195423152,0.5865969323028194,False,True,True,nan
20,disturbed,CBF-QP,11,12.327857479442649,0.8258717645413982,0.7006439308740412,True,True,True,nan
20,disturbed,CBF-QP,12,12.214358622405863,0.7248634877217914,0.6477379089204047,True,True,True,nan
20,disturbed,CBF-QP,13,12.253491442765675,1.1596971308539592,0.6843074795991866,False,True,True,nan
20,disturbed,CBF-QP,14,12.213553015189708,1.291579362177835,0.6918116127456517,False,True,True,nan
20,disturbed,CBF-QP,15,12.212516769776467,1.1118688803362606,0.7172324002079773,False,True,True,nan
20,disturbed,CBF-QP,16,12.192589403556017,0.8881823878179904,0.8153519294250595,True,True,True,nan
20,disturbed,CBF-QP,17,12.221405419354914,1.0729234255039957,0.7254555076939339,False,True,True,nan
20,disturbed,CBF-QP,18,12.24029278874442,1.1649168897228634,0.7118043427556451,False,True,True,nan
20,disturbed,CBF-QP,19,12.217858326384437,1.4386967023519845,0.9141191273552531,False,True,True,nan
20,disturbed,CBF-QP,20,12.21598110942097,1.0411664923176245,0.5928755064597757,False,True,True,nan
20,disturbed,CBF-QP,21,12.22068009297089,1.050945203588698,0.7422863246376641,False,True,True,nan
20,disturbed,CBF-QP,22,12.200927549005138,1.0263652144939834,0.7408197540929807,False,True,True,nan
20,disturbed,CBF-QP,23,12.220728981039594,0.7285357286165622,0.6262485782343348,True,True,True,nan
20,disturbed,CBF-QP,24,12.188820764073714,0.7655597227110426,0.9292925318707582,True,True,True,nan
25,nominal,GA-STT,0,5.666065447191276,0.4865942609250303,0.7058923076449855,True,True,True,nan
25,nominal,GA-STT,1,5.6664615028528855,0.4766106047817471,0.6843200591240862,True,True,True,nan
25,nominal,GA-STT,2,5.521404146745079,0.48725466274386414,0.8739345816881521,True,True,True,nan
25,nominal,GA-STT,3,5.533070235294499,0.48356385411239095,0.7355668678400522,True,True,True,nan
25,nominal,GA-STT,4,5.37709746930634,0.4843609630576128,0.8622833494181589,True,True,True,nan
25,nominal,GA-STT,5,5.607440447810836,0.4875142823407067,0.7760213306992205,True,True,True,nan
25,nominal,GA-STT,6,5.325152239093226,0.49494463414616735,0.6959664946169329,True,True,True,nan
25,nominal,GA-STT,7,4.748867784917056,0.4924068326273683,0.9480262909090296,True,True,True,nan
25,nominal,GA-STT,8,5.682095517422141,0.4701373842872291,0.7556060923153023,True,True,True,nan
25,nominal,GA-STT,9,4.971364562924309,0.48643459616273654,0.8802007663195867,True,True,True,nan
25,nominal,GA-STT,10,5.458321032887217,0.4860956887899589,0.6690973633511799,True,True,True,nan
25,nominal,GA-STT,11,5.044901683101891,0.48319033302786896,0.9423632276234541,True,True,True,nan
25,nominal,GA-STT,12,5.437846129675026,0.4459731579268751,0.7388283907856534,True,True,True,nan
25,nominal,GA-STT,13,5.611533684369072,0.4855320142628426,0.6351454937723247,True,True,True,nan
25,nominal,GA-STT,14,5.65723129222279,0.4865375627596442,0.8686055259599321,True,True,True,nan
25,nominal,GA-STT,15,6.146388283353355,0.46835194833749877,0.7419440168828074,True,True,True,nan
25,nominal,GA-STT,16,5.281494160646834,0.4867410642991492,0.6916429321878015,True,True,True,nan
25,nominal,GA-STT,17,5.49562683175579,0.4374844434465868,0.760032313542854,True,True,True,nan
25,nominal,GA-STT,18,5.402758370680614,0.4866972078200014,0.7466999373442033,True,True,True,nan
25,nominal,GA-STT,19,6.011993975309606,0.46837020521105294,0.7321018257615519,True,True,True,nan
25,nominal,GA-STT,20,5.2001118064467535,0.47549017719304665,0.844183776010309,True,True,True,nan
25,nominal,GA-STT,21,5.27565671282572,0.4823626213611008,0.7228242101242272,True,True,True,nan
25,nominal,GA-STT,22,5.807235403517897,0.48341697998017696,0.7512395232020812,True,True,True,nan
25,nominal,GA-STT,23,6.55873397724804,0.4862615316799708,0.7782438133011682,True,True,True,nan
25,nominal,GA-STT,24,5.3334337564827425,0.47389517296214223,0.735974101638625,True,True,True,nan
25,nominal,Baseline,0,5.6040358380722886,0.7311743502688379,0.46047470168663684,True,True,False,nan
25,nominal,Baseline,1,5.576205344713229,0.6140889112539574,0.708774310599585,True,True,True,nan
25,nominal,Baseline,2,5.44616201264112,0.7404017068737785,0.7401327408942215,True,True,True,nan
25,nominal,Baseline,3,5.438978399729292,0.6617747864668048,0.5767330405220586,True,True,True,nan
25,nominal,Baseline,4,5.2826539240965955,0.6650794440880922,0.8837910000094241,True,True,True,nan
25,nominal,Baseline,5,5.547390838713504,0.7415904896062105,0.6109593560614806,True,True,True,nan
25,nominal,Baseline,6,5.22883253448287,0.736609165208955,0.5450866237314421,True,True,True,nan
25,nominal,Baseline,7,4.836858588225586,0.7476862257115495,0.790033191086878,True,True,False,nan
25,nominal,Baseline,8,5.589018985466074,0.5921722338510601,0.604289405910768,True,True,True,nan
25,nominal,Baseline,9,4.891149416207491,0.7265041140210381,0.8215093062445945,True,True,False,nan
25,nominal,Baseline,10,5.36346683681651,0.7125427855352704,0.6471623884181874,True,True,True,nan
25,nominal,Baseline,11,4.956735817812888,0.6522974299078715,0.9375085237634955,True,True,True,nan
25,nominal,Baseline,12,5.336614558469778,0.535563815932458,0.74138608433941,True,True,True,nan
25,nominal,Baseline,13,5.520019703347016,0.6872017141175667,0.5051832972472645,True,True,True,nan
25,nominal,Baseline,14,5.584177741950502,0.7289202319293955,0.6529456659740852,True,True,True,nan
25,nominal,Baseline,15,6.045998531926688,0.7398672572661347,0.5996535558120573,True,True,True,nan
25,nominal,Baseline,16,5.211308540161142,0.7341503310440638,0.6737440112083115,True,True,True,nan
25,nominal,Baseline,17,5.390205388977363,0.6293540999935837,0.5547499845681265,True,True,False,nan
25,nominal,Baseline,18,5.332981494635334,0.733680775504038,0.6256073191875272,True,True,True,nan
25,nominal,Baseline,19,5.910544368741988,0.5878893257188749,0.7120957263922336,True,True,True,nan
25,nominal,Baseline,20,5.1020705724032105,0.6488031642537454,0.7673051772024826,True,True,True,nan
25,nominal,Baseline,21,5.208577304821119,0.7218476974969013,0.5013228609182568,True,True,True,nan
25,nominal,Baseline,22,5.691341820403551,0.6616390817789061,0.5909586351006466,True,True,True,nan
25,nominal,Baseline,23,6.479772879175711,0.7294108774881812,0.6276699210780993,True,True,False,nan
25,nominal,Baseline,24,5.233099616725725,0.6355603598099563,0.5611782702227848,True,True,True,nan
25,nominal,CBF-QP,0,14.340754012665123,0.7392231203628191,0.6534999803622792,True,True,True,nan
25,nominal,CBF-QP,1,14.35957769766053,1.3090789435707069,0.5992757671759266,False,True,True,nan
25,nominal,CBF-QP,2,14.359664953184899,0.7447991205598576,0.6074140713935061,True,True,True,nan
25,nominal,CBF-QP,3,14.37365685451587,1.2480861420739007,0.7276399110676461,False,True,True,nan
25,nominal,CBF-QP,4,14.329151076532481,1.2063371170987935,0.7017347009611824,False,True,True,nan
25,nominal,CBF-QP,5,14.33487330422286,0.7673768296389274,0.5895882521089665,True,True,True,nan
25,nominal,CBF-QP,6,14.33775398672844,1.0816964814776304,0.7125214319603418,False,True,True,nan
25,nominal,CBF-QP,7,14.322137187223893,0.7392235042381564,1.0489295710154918,True,True,True,nan
25,nominal,CBF-QP,8,14.365891742572941,1.1966227154298685,0.7039206793925441,False,True,True,nan
25,nominal,CBF-QP,9,14.353862204944095,0.7573203608276223,0.9890142896595259,True,True,True,nan
25,nominal,CBF-QP,10,14.347891802045755,0.9167030216345712,0.5977321979117407,True,True,True,nan
25,nominal,CBF-QP,11,14.331644588855507,1.150408191393428,1.0307160724813764,False,True,True,nan
25,nominal,CBF-QP,12,14.367188227093136,1.1290581274454976,0.7029301097241888,False,True,True,nan
25,nominal,CBF-QP,13,14.372302728624359,1.1003038135999228,0.6266856172930784,False,True,True,nan
25,nominal,CBF-QP,14,14.35793899051672,0.757340950040778,0.6379825533817883,True,True,True,nan
25,nominal,CBF-QP,15,14.388665896903351,1.1706579015830167,0.6219876163469406,False,True,True,nan
25,nominal,CBF-QP,16,14.36303802973715,0.7392239807810983,0.6241320499743337,True,True,True,nan
25,nominal,CBF-QP,17,14.369365951917032,1.073410691794346,0.6744217361800731,False,True,True,nan
25,nominal,CBF-QP,18,14.383426146115031,0.7392232426470673,0.6017520675117516,True,True,True,nan
25,nominal,CBF-QP,19,14.336532518675067,1.0844296647422316,0.6533298504668891,False,True,True,nan
25,nominal,CBF-QP,20,14.329690700182251,1.0503797745450913,0.6134860457285637,False,True,True,nan
25,nominal,CBF-QP,21,14.36755873749,1.3134191788685396,0.8305665313067344,False,True,True,nan
25,nominal,CBF-QP,22,14.39320710059275,1.2943960893578403,0.6924269155467215,False,True,True,nan
25,nominal,CBF-QP,23,14.395697624924242,0.8255827182905804,0.6003165164967813,True,True,True,nan
25,nominal,CBF-QP,24,14.366619975329261,1.3415341476042864,0.7144147920020315,False,True,True,nan
25,disturbed,GA-STT,0,5.324634899394239,0.6464596646326569,0.8003869828838728,True,True,False,nan
25,disturbed,GA-STT,1,nan,nan,nan,False,False,False,nan
25,disturbed,GA-STT,2,5.528014888687945,0.7418869839473604,0.5429861130977632,True,True,False,nan
25,disturbed,GA-STT,3,5.268204943726891,0.48699800872277244,0.9309170744028024,True,True,True,nan
25,disturbed,GA-STT,4,5.199815326400103,0.5462994522327714,0.7799011324866921,True,True,True,nan
25,disturbed,GA-STT,5,6.11852424225192,0.5455323552786312,0.6941611311608289,True,True,True,nan
25,disturbed,GA-STT,6,5.394749251109997,0.47289980794731257,0.7337117854341861,True,True,True,nan
25,disturbed,GA-STT,7,5.345948436432549,0.5013325265451435,0.6574975288584556,True,True,True,nan
25,disturbed,GA-STT,8,5.332500303594258,0.46584268747098767,0.5861608934238334,True,True,True,nan
25,disturbed,GA-STT,9,5.6467444655159955,0.5586629160371934,0.8233508985650684,True,True,True,nan
25,disturbed,GA-STT,10,5.3647308083691945,0.5427265140904036,0.5544616509247042,True,True,True,nan
25,disturbed,GA-STT,11,5.411023011405906,0.6385788080586309,0.7164204521927295,True,True,False,nan
25,disturbed,GA-STT,12,5.898306800137267,0.5010082627141886,0.6405983283131975,True,True,True,nan
25,disturbed,GA-STT,13,5.763682757710386,0.5413973864811366,0.7888239276343956,True,True,False,nan
25,disturbed,GA-STT,14,5.577057340292456,0.4644367050082613,0.645017980297568,True,True,True,nan
25,disturbed,GA-STT,15,5.991810282088809,0.536543611838094,0.6465943401242281,True,True,False,nan
25,disturbed,GA-STT,16,5.535625500283991,0.6321487486046754,0.7309971058009704,True,True,False,nan
25,disturbed,GA-STT,17,5.957089487695294,0.5619754533079726,0.6878645417006368,True,True,True,nan
25,disturbed,GA-STT,18,5.185852593967291,0.4882337651655377,0.9265040834986767,True,True,True,nan
25,disturbed,GA-STT,19,5.608173520578687,0.4447141583278273,0.8678509746689602,True,True,True,nan
25,disturbed,GA-STT,20,5.46031430103925,0.4715707459709984,0.786969060033099,True,True,True,nan
25,disturbed,GA-STT,21,4.932600614168112,0.6197503405664269,1.0328704108895943,True,True,False,nan
25,disturbed,GA-STT,22,5.232562342190318,0.5064443282846025,0.785609931655278,True,True,True,nan
25,disturbed,GA-STT,23,5.508820999353008,0.5786415047608691,0.7237571213719791,True,True,True,nan
25,disturbed,GA-STT,24,5.328783981656797,0.5555562501224979,0.66401078146534,True,True,True,nan
25,disturbed,Baseline,0,5.215751523069745,0.7515550014582646,0.8622868592232167,True,True,True,nan
25,disturbed,Baseline,1,nan,nan,nan,False,False,False,nan
25,disturbed,Baseline,2,5.412085130308507,0.7282929062372466,0.4883648111795301,True,True,True,nan
25,disturbed,Baseline,3,5.153294656535144,0.7169909939314937,0.8797704204929735,True,True,True,nan
25,disturbed,Baseline,4,5.097494141039801,0.6617981555228792,0.7064598329811843,True,True,False,nan
25,disturbed,Baseline,5,6.002316906416253,0.6941024675000501,0.6341634016842982,True,True,False,nan
25,disturbed,Baseline,6,5.283487741920463,0.68663299745256,0.627689714376066,True,True,False,nan
25,disturbed,Baseline,7,5.2302020897828685,0.6823046422962437,0.5504888640541196,True,True,False,nan
25,disturbed,Baseline,8,5.223414006948835,0.8937098768823252,0.23717983018605482,True,True,False,nan
25,disturbed,Baseline,9,5.50393062112654,0.7011368773015246,0.6363538813408312,True,True,False,nan
25,disturbed,Baseline,10,5.254787678669362,0.665318190211483,0.5501443589880849,True,True,False,nan
25,disturbed,Baseline,11,5.310735805816357,0.7546651833530755,0.5070658584881453,True,True,False,nan
25,disturbed,Baseline,12,5.768725077781949,0.6435029570366015,0.5778755865425023,True,True,True,nan
25,disturbed,Baseline,13,5.663797865296983,0.7034277630439217,0.6822017565030332,True,True,True,nan
25,disturbed,Baseline,14,5.4674149437172295,0.7431923873789159,0.3818981940239762,True,True,False,nan
25,disturbed,Baseline,15,5.888275853251256,0.7084023589780498,0.5895489506363625,True,True,True,nan
25,disturbed,Baseline,16,5.431291359894213,0.7861200224674668,0.4755001640658285,True,True,True,nan
25,disturbed,Baseline,17,5.853190827339621,0.6676559180328956,0.634470954283086,True,True,True,nan
25,disturbed,Baseline,18,5.082812630625086,0.6978574978353049,0.677556829080324,True,True,False,nan
25,disturbed,Baseline,19,5.504013989870361,0.6256406834679398,0.6552128539856906,True,True,False,nan
25,disturbed,Baseline,20,5.3600069702844015,0.6212434427574544,0.6558810634054757,True,True,True,nan
25,disturbed,Baseline,21,4.827732780512064,0.7943704874940001,0.9947882467428617,True,True,False,nan
25,disturbed,Baseline,22,5.1222849398808625,0.6313147927760202,0.5017361969235281,True,True,False,nan
25,disturbed,Baseline,23,5.401872476311315,0.7405160714585411,0.6488849154992612,True,True,True,nan
25,disturbed,Baseline,24,5.230919805836227,0.7028932535768395,0.5363066073742973,True,True,True,nan
25,disturbed,CBF-QP,0,14.372303984172303,0.9671018332761329,0.7482813732747075,True,True,True,nan
25,disturbed,CBF-QP,1,14.429672506655194,1.2998313212410653,0.6106313788254805,False,True,True,nan
25,disturbed,CBF-QP,2,14.380096531932981,1.2643694778125205,0.6487197389470152,False,True,True,nan
25,disturbed,CBF-QP,3,14.36438652368943,0.9315974341256688,0.8054248161209798,True,True,True,nan
25,disturbed,CBF-QP,4,14.579431608467315,1.1072923228294682,0.8846079094906035,False,True,True,nan
25,disturbed,CBF-QP,5,14.587891819739006,1.1349186948866927,0.6216089389548706,False,True,True,nan
25,disturbed,CBF-QP,6,14.577218318167775,1.1367861520633686,0.8527333161319242,False,True,True,nan
25,disturbed,CBF-QP,7,14.56473550851846,1.184552008576475,0.9163772552333077,False,True,True,nan
25,disturbed,CBF-QP,8,14.572942445899665,1.13194786107104,0.7833631786031896,False,True,True,nan
25,disturbed,CBF-QP,9,14.383166907655893,0.834084114332103,0.690803715341298,True,True,True,nan
25,disturbed,CBF-QP,10,14.382101372555427,1.0533260906901922,0.7342660280331491,False,True,True,nan
25,disturbed,CBF-QP,11,14.48335213220856,1.3003130927156126,0.6378332676799021,False,True,True,nan
25,disturbed,CBF-QP,12,14.373978569869058,1.3766411391313496,0.6153291943733177,False,True,True,nan
25,disturbed,CBF-QP,13,14.358155063262007,0.9953026618179391,0.6446165757887378,True,True,True,nan
25,disturbed,CBF-QP,14,14.48066532321683,0.8200977798418148,0.5852165954354127,True,True,True,nan
25,disturbed,CBF-QP,15,14.365506132855488,0.9907832457875972,0.6322021023812123,True,True,True,nan
25,disturbed,CBF-QP,16,14.353367838716554,1.0887618817652294,0.7978729129034814,False,True,True,nan
25,disturbed,CBF-QP,17,14.373858669799583,1.4815959257697415,0.6348768952604633,False,True,True,nan
25,disturbed,CBF-QP,18,14.345434797588478,0.7926686167994204,0.7337862211721528,True,True,True,nan
25,disturbed,CBF-QP,19,14.349637194831992,1.1713648437085642,0.6445965811916734,False,True,True,nan
25,disturbed,CBF-QP,20,14.3624621063009,1.3272983841581025,0.6958273495419443,False,True,True,nan
25,disturbed,CBF-QP,21,14.321043239707986,0.7624846524068408,0.9902920373735522,True,True,True,nan
25,disturbed,CBF-QP,22,14.338619645136312,1.0822905582687414,0.7714718296917809,False,True,True,nan
25,disturbed,CBF-QP,23,14.376860106264754,0.814132304020072,0.6570173166983758,True,True,True,nan
25,disturbed,CBF-QP,24,14.37618961349578,1.2071975224062423,0.6958642631119939,False,True,True,nan
